FF 142; FL 153; FR 158; LL 148; LL 142; EL     65554; ER        44;
FF 165; FL 202; FR  22; LL  89; LL 141; EL       845; ER        49;
FF 175; FL 197; FR  28; LL  90; LL 134; EL       805; ER        29;
FF 180; FL 200; FR  31; LL  90; LL 124; EL       777; ER        42;
FF 184; FL 192; FR  41; LL  96; LL 129; EL       750; ER     65544;
FF 193; FL 186; FR  31; LL  88; LL 119; EL       715; ER        23;
FF 184; FL 183; FR  22; LL  82; LL 122; EL       698; ER        25;
FF 192; FL 190; FR  27; LL  89; LL 130; EL       718; ER     65554;
FF 188; FL 200; FR  26; LL  90; LL 136; EL       728; ER         3;
FF 190; FL 201; FR  31; LL  86; LL 128; EL       771; ER     65543;
FF 193; FL 207; FR  34; LL  86; LL 134; EL       722; ER     65509;
FF 201; FL 211; FR  40; LL  92; LL 131; EL       714; ER     65517;
FF 193; FL 205; FR  49; LL  99; LL 123; EL       729; ER     65532;
FF 201; FL 210; FR  42; LL  94; LL 118; EL       739; ER        47;
FF 209; FL 202; FR  49; LL  98; LL 122; EL       700; ER         9;
FF 213; FL 212; FR  42; LL 108; LL 126; EL       749; ER     65550;
FF 203; FL 220; FR  51; LL 116; LL 135; EL       754; ER         6;
FF 209; FL 211; FR  50; LL 125; LL 127; EL       773; ER     65538;
FF 218; FL 207; FR  60; LL 121; LL 117; EL       784; ER     65527;
FF 213; FL 216; FR  63; LL 121; LL 119; EL       759; ER     65495;
FF 205; FL 215; FR  57; LL 115; LL 114; EL       804; ER     65481;
FF 204; FL 220; FR  54; LL 118; LL 107; EL       820; ER     65443;
FF 201; FL 220; FR  55; LL 122; LL 114; EL       821; ER     65472;
FF 199; FL 215; FR  62; LL 129; LL 117; EL       851; ER     65513;
FF 192; FL 208; FR  63; LL 134; LL 107; EL       805; ER        27;
FF 189; FL 216; FR  65; LL 126; LL 100; EL       790; ER        77;
FF 197; FL 216; FR  69; LL 118; LL  96; EL       779; ER       127;
FF 207; FL 220; FR  77; LL 109; LL 105; EL       791; ER       176;
FF 204; FL 220; FR  80; LL 101; LL  97; EL       828; ER       205;
FF 207; FL 220; FR  85; LL 100; LL  92; EL       819; ER       230;
FF 213; FL 220; FR  85; LL 100; LL  82; EL       864; ER       190;
FF 205; FL 220; FR  81; LL 110; LL  81; EL       837; ER       227;
FF 203; FL 213; FR  90; LL 113; LL  77; EL       820; ER       189;
FF 205; FL 210; FR  88; LL 103; LL  82; EL       814; ER       163;
FF 196; FL 202; FR  93; LL 106; LL  86; EL       845; ER       162;
FF 196; FL 212; FR  99; LL 104; LL  85; EL       892; ER       179;
FF 194; FL 203; FR 101; LL 110; LL  78; EL       869; ER       209;
FF 203; FL 209; FR  94; LL 115; LL  78; EL       908; ER       161;
FF 211; FL 209; FR 103; LL 118; LL  71; EL       932; ER       166;
FF 209; FL 200; FR 105; LL 128; LL  78; EL       923; ER       206;
FF 218; FL 201; FR 106; LL 131; LL  72; EL       893; ER       202;
FF 210; FL 192; FR 100; LL 130; LL  80; EL       881; ER       200;
FF 207; FL 192; FR 106; LL 120; LL  78; EL       884; ER       235;
FF 202; FL 200; FR  98; LL 124; LL  86; EL       869; ER       222;
FF 203; FL 192; FR  91; LL 121; LL  93; EL       825; ER       174;
FF 201; FL 189; FR  91; LL 125; LL  92; EL       829; ER       161;
FF 210; FL 197; FR  95; LL 131; LL  86; EL       874; ER       140;
FF 202; FL 199; FR 103; LL 132; LL  83; EL       830; ER       150;
FF 193; FL 197; FR 106; LL 125; LL  77; EL       868; ER       134;
FF 199; FL 201; FR 102; LL 118; LL  86; EL       855; ER        87;
FF 200; FL 203; FR  92; LL 116; LL  95; EL       870; ER       133;
FF 209; FL 204; FR  92; LL 108; LL  87; EL       857; ER       174;
FF 204; FL 199; FR  90; LL 117; LL  83; EL       844; ER       179;
FF 207; FL 195; FR  95; LL 120; LL  77; EL       876; ER       147;
FF 204; FL 204; FR 103; LL 122; LL  86; EL       861; ER       138;
FF 208; FL 210; FR 106; LL 125; LL  92; EL       870; ER       137;
FF 216; FL 205; FR 107; LL 124; LL  84; EL       835; ER       106;
FF 210; FL 198; FR 115; LL 124; LL  90; EL       853; ER        68;
FF 209; FL 195; FR 107; LL 128; LL  82; EL       854; ER       118;
FF 210; FL 202; FR 100; LL 118; LL  84; EL       870; ER       111;
FF 207; FL 211; FR 105; LL 121; LL  93; EL       913; ER        76;
FF 211; FL 203; FR 115; LL 113; LL  84; EL       876; ER        44;
FF 202; FL 212; FR 107; LL 104; LL  77; EL       924; ER        59;
FF 208; FL 213; FR 108; LL 100; LL  82; EL       908; ER        58;
FF 218; FL 213; FR 101; LL  97; LL  76; EL       906; ER        53;
FF 220; FL 211; FR 110; LL 106; LL  74; EL       939; ER        11;
FF 220; FL 203; FR 114; LL 112; LL  77; EL       896; ER     65566;
FF 217; FL 206; FR 122; LL 111; LL  68; EL       889; ER        30;
FF 217; FL 202; FR 112; LL 108; LL  64; EL       925; ER        12;
FF 218; FL 201; FR 114; LL 105; LL  72; EL       933; ER        16;
FF 218; FL 204; FR 122; LL  96; LL  67; EL       937; ER        59;
FF 220; FL 205; FR 132; LL  87; LL  57; EL       958; ER        54;
FF 220; FL 208; FR 128; LL  83; LL  67; EL      1003; ER         4;
FF 210; FL 198; FR 137; LL  88; LL  64; EL       983; ER        10;
FF 214; FL 207; FR 138; LL  79; LL  60; EL       972; ER        44;
FF 210; FL 211; FR 145; LL  71; LL  68; EL       930; ER        52;
FF 201; FL 214; FR 142; LL  70; LL  76; EL       914; ER        60;
FF 210; FL 220; FR 142; LL  68; LL  80; EL       931; ER        82;
FF 211; FL 220; FR 136; LL  78; LL  73; EL       905; ER        76;
FF 218; FL 210; FR 129; LL  83; LL  74; EL       855; ER        73;
FF 215; FL 220; FR 121; LL  88; LL  68; EL       835; ER        65;
FF 217; FL 217; FR 122; LL  95; LL  66; EL       853; ER        54;
FF 220; FL 210; FR 120; LL  91; LL  62; EL       816; ER        32;
FF 220; FL 213; FR 121; LL  95; LL  68; EL       836; ER        69;
FF 215; FL 218; FR 128; LL  90; LL  74; EL       839; ER        50;
FF 220; FL 220; FR 120; LL  80; LL  75; EL       813; ER        13;
FF 220; FL 210; FR 122; LL  74; LL  82; EL       801; ER        61;
FF 219; FL 200; FR 127; LL  67; LL  77; EL       788; ER        94;
FF 220; FL 206; FR 123; LL  57; LL  80; EL       800; ER        65;
FF 220; FL 210; FR 129; LL  56; LL  72; EL       822; ER        66;
FF 220; FL 215; FR 127; LL  48; LL  67; EL       860; ER        50;
FF 217; FL 213; FR 124; LL  45; LL  62; EL       826; ER        21;
FF 220; FL 208; FR 133; LL  51; LL  54; EL       864; ER     65562;
FF 220; FL 207; FR 138; LL  61; LL  56; EL       845; ER        37;
FF 214; FL 215; FR 135; LL  59; LL  60; EL       823; ER        76;
FF 216; FL 205; FR 134; LL  64; LL  67; EL       868; ER        70;
FF 212; FL 203; FR 133; LL  64; LL  63; EL       890; ER       112;
FF 220; FL 212; FR 137; LL  68; LL  67; EL       854; ER        99;
FF 220; FL 208; FR 127; LL  65; LL  68; EL       874; ER        53;
FF 220; FL 202; FR 137; LL  60; LL  58; EL       914; ER        62;
FF 220; FL 200; FR 133; LL  55; LL  59; EL       940; ER        48;
FF 214; FL 204; FR 135; LL  58; LL  57; EL       946; ER     65537;
FF 215; FL 211; FR 133; LL  54; LL  56; EL       926; ER        10;
FF 215; FL 215; FR 126; LL  46; LL  53; EL       971; ER        30;
FF 209; FL 216; FR 126; LL  56; LL  55; EL       957; ER     65548;
FF 212; FL 220; FR 130; LL  58; LL  63; EL       914; ER        35;
FF 202; FL 220; FR 138; LL  65; LL  70; EL       922; ER        39;
FF 212; FL 212; FR 142; LL  66; LL  71; EL       919; ER         0;
FF 220; FL 220; FR 148; LL  62; LL  71; EL       898; ER     65555;
FF 220; FL 220; FR 144; LL  69; LL  66; EL       930; ER        42;
FF 215; FL 212; FR 136; LL  71; LL  62; EL       957; ER        47;
FF 207; FL 209; FR 144; LL  65; LL  70; EL       982; ER        40;
FF 197; FL 208; FR 147; LL  75; LL  66; EL       953; ER         7;
FF 193; FL 200; FR 143; LL  80; LL  72; EL       997; ER        52;
FF 198; FL 208; FR 146; LL  85; LL  66; EL      1013; ER        64;
FF 190; FL 212; FR 153; LL  95; LL  61; EL      1052; ER       108;
FF 190; FL 202; FR 144; LL  92; LL  54; EL      1040; ER       114;
FF 194; FL 196; FR 148; LL  83; LL  63; EL      1046; ER       117;
FF 184; FL 198; FR 142; LL  74; LL  71; EL      1081; ER       158;
FF 180; FL 202; FR 145; LL  83; LL  68; EL      1092; ER       158;
FF 182; FL 206; FR 146; LL  83; LL  78; EL      1095; ER       141;
FF 175; FL 208; FR 156; LL  73; LL  79; EL      1140; ER       174;
FF 168; FL 202; FR 158; LL  82; LL  87; EL      1138; ER       165;
FF 164; FL 207; FR 155; LL  77; LL  92; EL      1092; ER       122;
FF 172; FL 215; FR 162; LL  77; LL  93; EL      1091; ER       141;
FF 171; FL 212; FR 169; LL  77; LL  90; EL      1073; ER       157;
FF 175; FL 220; FR 159; LL  85; LL  84; EL      1076; ER       203;
FF 173; FL 219; FR 162; LL  81; LL  88; EL      1071; ER       234;
FF 179; FL 215; FR 164; LL  76; LL  82; EL      1055; ER       232;
FF 183; FL 206; FR 154; LL  70; LL  82; EL      1022; ER       264;
FF 188; FL 198; FR 147; LL  73; LL  77; EL      1071; ER       240;
FF 191; FL 198; FR 149; LL  83; LL  76; EL      1064; ER       284;
FF 181; FL 191; FR 157; LL  77; LL  66; EL      1075; ER       277;
FF 190; FL 190; FR 167; LL  75; LL  57; EL      1102; ER       321;
FF 184; FL 195; FR 164; LL  68; LL  59; EL      1062; ER       365;
FF 187; FL 191; FR 170; LL  64; LL  64; EL      1051; ER       362;
FF 195; FL 192; FR 171; LL  62; LL  72; EL      1037; ER       361;
FF 197; FL 185; FR 161; LL  59; LL  79; EL      1021; ER       411;
FF 196; FL 176; FR 160; LL  52; LL  85; EL      1058; ER       443;
FF 198; FL 172; FR 158; LL  51; LL  87; EL      1099; ER       406;
FF 191; FL 162; FR 153; LL  58; LL  93; EL      1142; ER       450;
FF 184; FL 169; FR 157; LL  65; LL  93; EL      1118; ER       493;
FF 177; FL 159; FR 148; LL  66; LL  99; EL      1095; ER       499;
FF 173; FL 156; FR 153; LL  58; LL 109; EL      1135; ER       546;
FF 181; FL 158; FR 162; LL  48; LL 110; EL      1111; ER       591;
FF 179; FL 166; FR 160; LL  43; LL 105; EL      1121; ER       619;
FF 177; FL 175; FR 155; LL  43; LL 111; EL      1110; ER       615;
FF 168; FL 184; FR 145; LL  42; LL 101; EL      1135; ER       595;
FF 173; FL 188; FR 151; LL  44; LL  94; EL      1178; ER       632;
FF 171; FL 196; FR 145; LL  36; LL  98; EL      1154; ER       586;
FF 166; FL 190; FR 139; LL  46; LL 100; EL      1194; ER       589;
FF 163; FL 194; FR 139; LL  55; LL 109; EL      1188; ER       638;
FF 154; FL 189; FR 138; LL  65; LL 100; EL      1189; ER       653;
FF 150; FL 199; FR 142; LL  75; LL 106; EL      1212; ER       604;
FF 157; FL 202; FR 132; LL  83; LL  97; EL      1214; ER       598;
FF 155; FL 196; FR 134; LL  77; LL  95; EL      1247; ER       647;
FF 157; FL 195; FR 142; LL  80; LL  98; EL      1293; ER       694;
FF 164; FL 196; FR 143; LL  73; LL 100; EL      1307; ER       675;
FF 174; FL 197; FR 136; LL  71; LL  91; EL      1340; ER       705;
FF 175; FL 188; FR 146; LL  76; LL  92; EL      1331; ER       753;
FF 179; FL 191; FR 156; LL  80; LL  92; EL      1349; ER       775;
FF 173; FL 195; FR 160; LL  88; LL  82; EL      1387; ER       825;
FF 166; FL 205; FR 163; LL  98; LL  84; EL      1353; ER       824;
FF 158; FL 208; FR 155; LL  99; LL  86; EL      1383; ER       811;
FF 149; FL 218; FR 164; LL  90; LL  76; EL      1359; ER       795;
FF 152; FL 220; FR 172; LL  84; LL  68; EL      1377; ER       845;
FF 150; FL 213; FR 175; LL  93; LL  68; EL      1414; ER       866;
FF 150; FL 215; FR 174; LL  83; LL  71; EL      1451; ER       873;
FF 147; FL 216; FR 183; LL  80; LL  62; EL      1466; ER       888;
FF 138; FL 215; FR 173; LL  89; LL  54; EL      1481; ER       899;
FF 131; FL 217; FR 177; LL  95; LL  44; EL      1448; ER       854;
FF 126; FL 207; FR 185; LL  93; LL  40; EL      1462; ER       898;
FF 131; FL 213; FR 189; LL  93; LL  43; EL      1441; ER       932;
FF 138; FL 206; FR 198; LL  83; LL  41; EL      1409; ER       921;
FF 142; FL 213; FR 189; LL  83; LL  36; EL      1373; ER       919;
FF 151; FL 217; FR 190; LL  88; LL  38; EL      1367; ER       928;
FF 154; FL 220; FR 190; LL  79; LL  37; EL      1416; ER       890;
FF 149; FL 213; FR 192; LL  84; LL  46; EL      1385; ER       881;
FF 140; FL 217; FR 200; LL  82; LL  45; EL      1375; ER       896;
FF 138; FL 207; FR 207; LL  90; LL  48; EL      1331; ER       849;
FF 130; FL 201; FR 198; LL  97; LL  40; EL      1362; ER       847;
FF 121; FL 197; FR 203; LL  89; LL  39; EL      1399; ER       812;
FF 128; FL 206; FR 206; LL  97; LL  37; EL      1441; ER       818;
FF 135; FL 199; FR 199; LL 103; LL  27; EL      1432; ER       865;
FF 125; FL 189; FR 198; LL 106; LL  23; EL      1423; ER       882;
FF 123; FL 186; FR 189; LL 112; LL  22; EL      1449; ER       877;
FF 129; FL 181; FR 196; LL 117; LL  30; EL      1492; ER       903;
FF 136; FL 180; FR 198; LL 107; LL  27; EL      1501; ER       899;
FF 142; FL 178; FR 195; LL 112; LL  34; EL      1482; ER       905;
FF 137; FL 168; FR 198; LL 113; LL  27; EL      1524; ER       897;
FF 135; FL 159; FR 199; LL 113; LL  26; EL      1495; ER       849;
FF 138; FL 164; FR 191; LL 118; LL  35; EL      1490; ER       844;
FF 128; FL 156; FR 198; LL 124; LL  29; EL      1520; ER       882;
FF 119; FL 155; FR 207; LL 114; LL  38; EL      1489; ER       883;
FF 125; FL 152; FR 207; LL 118; LL  42; EL      1509; ER       856;
FF 117; FL 147; FR 210; LL 126; LL  42; EL      1520; ER       832;
FF 126; FL 147; FR 216; LL 117; LL  35; EL      1543; ER       822;
FF 121; FL 147; FR 220; LL 120; LL  34; EL      1563; ER       773;
FF 111; FL 149; FR 216; LL 124; LL  41; EL      1531; ER       745;
FF 118; FL 150; FR 214; LL 118; LL  34; EL      1563; ER       767;
FF 114; FL 146; FR 220; LL 128; LL  42; EL      1598; ER       754;
FF 110; FL 153; FR 220; LL 120; LL  40; EL      1594; ER       789;
FF 103; FL 161; FR 220; LL 124; LL  46; EL      1560; ER       802;
FF 105; FL 164; FR 220; LL 125; LL  47; EL      1582; ER       778;
FF 107; FL 158; FR 220; LL 118; LL  47; EL      1604; ER       733;
FF 115; FL 168; FR 220; LL 112; LL  46; EL      1573; ER       758;
FF 114; FL 164; FR 210; LL 109; LL  52; EL      1534; ER       713;
FF 121; FL 161; FR 203; LL 103; LL  44; EL      1503; ER       733;
FF 128; FL 159; FR 201; LL 100; LL  43; EL      1471; ER       724;
FF 127; FL 154; FR 197; LL 105; LL  49; EL      1510; ER       710;
FF 129; FL 155; FR 191; LL  97; LL  51; EL      1539; ER       692;
FF 132; FL 162; FR 184; LL  91; LL  46; EL      1579; ER       706;
FF 136; FL 167; FR 194; LL  99; LL  48; EL      1626; ER       720;
FF 130; FL 160; FR 184; LL  97; LL  47; EL      1604; ER       721;
FF 121; FL 166; FR 179; LL  99; LL  41; EL      1566; ER       695;
FF 121; FL 162; FR 182; LL  95; LL  39; EL      1572; ER       675;
FF 124; FL 168; FR 191; LL  98; LL  39; EL      1616; ER       667;
FF 134; FL 170; FR 200; LL 103; LL  40; EL      1652; ER       662;
FF 130; FL 167; FR 205; LL 103; LL  30; EL      1660; ER       693;
FF 125; FL 164; FR 214; LL 108; LL  33; EL      1619; ER       721;
FF 126; FL 159; FR 205; LL 102; LL  26; EL      1655; ER       744;
FF 121; FL 162; FR 206; LL 103; LL  31; EL      1612; ER       737;
FF 130; FL 161; FR 216; LL  95; LL  31; EL      1623; ER       700;
FF 137; FL 164; FR 215; LL  92; LL  27; EL      1574; ER       662;
FF 128; FL 154; FR 214; LL 102; LL  23; EL      1570; ER       656;
FF 130; FL 164; FR 216; LL 109; LL  33; EL      1568; ER       685;
FF 133; FL 173; FR 220; LL  99; LL  24; EL      1617; ER       705;
FF 143; FL 170; FR 220; LL 100; LL  16; EL      1625; ER       729;
FF 153; FL 166; FR 220; LL  94; LL  21; EL      1673; ER       751;
FF 152; FL 169; FR 212; LL  86; LL  25; EL      1701; ER       719;
FF 153; FL 166; FR 213; LL  90; LL  28; EL      1743; ER       733;
FF 143; FL 171; FR 212; LL  93; LL  26; EL      1743; ER       741;
FF 143; FL 175; FR 205; LL 102; LL  35; EL      1748; ER       731;
FF 138; FL 171; FR 204; LL 111; LL  38; EL      1756; ER       700;
FF 148; FL 167; FR 200; LL 118; LL  35; EL      1767; ER       670;
FF 152; FL 170; FR 192; LL 110; LL  31; EL      1781; ER       661;
FF 148; FL 180; FR 187; LL 113; LL  25; EL      1742; ER       673;
FF 146; FL 185; FR 196; LL 105; LL  19; EL      1736; ER       627;
FF 137; FL 189; FR 201; LL 106; LL  17; EL      1786; ER       637;
FF 129; FL 197; FR 205; LL  99; LL  25; EL      1782; ER       612;
FF 120; FL 202; FR 206; LL  97; LL  23; EL      1821; ER       628;
FF 115; FL 203; FR 197; LL  88; LL  30; EL      1806; ER       671;
FF 125; FL 210; FR 203; LL  83; LL  30; EL      1793; ER       638;
FF 121; FL 204; FR 196; LL  90; LL  26; EL      1806; ER       627;
FF 120; FL 209; FR 197; LL  95; LL  35; EL      1797; ER       604;
FF 129; FL 206; FR 190; LL  99; LL  36; EL      1757; ER       614;
FF 131; FL 201; FR 180; LL 108; LL  36; EL      1742; ER       612;
FF 121; FL 200; FR 178; LL 118; LL  34; EL      1789; ER       653;
FF 117; FL 202; FR 181; LL 124; LL  25; EL      1839; ER       615;
FF 108; FL 198; FR 177; LL 129; LL  23; EL      1790; ER       648;
FF 112; FL 188; FR 169; LL 136; LL  21; EL      1768; ER       687;
FF 107; FL 194; FR 162; LL 129; LL  19; EL      1747; ER       717;
FF 111; FL 191; FR 157; LL 136; LL  29; EL      1758; ER       756;
FF 120; FL 187; FR 158; LL 131; LL  33; EL      1782; ER       761;
FF 119; FL 191; FR 152; LL 123; LL  27; EL      1754; ER       747;
FF 111; FL 200; FR 151; LL 129; LL  18; EL      1786; ER       716;
FF 110; FL 202; FR 147; LL 128; LL  26; EL      1826; ER       667;
FF 101; FL 207; FR 150; LL 129; LL  33; EL      1858; ER       708;
FF  99; FL 217; FR 143; LL 132; LL  35; EL      1868; ER       698;
FF 105; FL 216; FR 152; LL 124; LL  31; EL      1873; ER       745;
FF  99; FL 220; FR 148; LL 129; LL  25; EL      1857; ER       705;
FF  93; FL 219; FR 150; LL 131; LL  16; EL      1827; ER       684;
FF  91; FL 220; FR 142; LL 138; LL  18; EL      1873; ER       653;
FF  82; FL 220; FR 143; LL 134; LL  17; EL      1904; ER       679;
FF  84; FL 214; FR 147; LL 128; LL  11; EL      1951; ER       631;
FF  82; FL 204; FR 154; LL 138; LL   4; EL      1952; ER       598;
FF  78; FL 211; FR 147; LL 134; LL  10; EL      1906; ER       612;
FF  80; FL 211; FR 142; LL 129; LL  19; EL      1901; ER       636;
FF  77; FL 218; FR 134; LL 131; LL   9; EL      1900; ER       591;
FF  83; FL 209; FR 130; LL 124; LL   0; EL      1926; ER       616;
FF  91; FL 213; FR 124; LL 122; LL   5; EL      1930; ER       645;
FF  83; FL 213; FR 133; LL 127; LL  11; EL      1937; ER       597;
FF  83; FL 213; FR 134; LL 117; LL  16; EL      1906; ER       582;
FF  87; FL 205; FR 142; LL 119; LL   6; EL      1923; ER       607;
FF  78; FL 202; FR 141; LL 124; LL   9; EL      1970; ER       649;
FF  88; FL 207; FR 135; LL 129; LL   8; EL      1923; ER       662;
FF  87; FL 201; FR 135; LL 138; LL   8; EL      1933; ER       659;
FF  81; FL 195; FR 140; LL 133; LL   9; EL      1946; ER       610;
FF  75; FL 199; FR 131; LL 141; LL   2; EL      1910; ER       647;
FF  85; FL 192; FR 133; LL 137; LL   1; EL      1924; ER       637;
FF  93; FL 202; FR 138; LL 138; LL   0; EL      1924; ER       630;
FF  87; FL 197; FR 147; LL 141; LL   4; EL      1938; ER       621;
FF  89; FL 192; FR 145; LL 143; LL  12; EL      1946; ER       588;
FF  97; FL 194; FR 135; LL 150; LL  17; EL      1971; ER       576;
FF  87; FL 191; FR 143; LL 158; LL  26; EL      2015; ER       593;
FF  96; FL 200; FR 152; LL 164; LL  23; EL      2041; ER       633;
FF  94; FL 192; FR 148; LL 166; LL  31; EL      2034; ER       612;
FF  99; FL 182; FR 140; LL 173; LL  34; EL      2039; ER       571;
FF  94; FL 183; FR 138; LL 169; LL  29; EL      2039; ER       612;
FF  96; FL 189; FR 132; LL 174; LL  23; EL      2045; ER       606;
FF 105; FL 193; FR 142; LL 166; LL  13; EL      2001; ER       588;
FF 109; FL 183; FR 135; LL 168; LL  10; EL      1959; ER       630;
FF 100; FL 173; FR 141; LL 165; LL  17; EL      1957; ER       617;
FF  96; FL 168; FR 146; LL 164; LL  16; EL      1981; ER       637;
FF  99; FL 171; FR 142; LL 157; LL  25; EL      1944; ER       632;
FF  91; FL 179; FR 146; LL 156; LL  25; EL      1918; ER       671;
FF  93; FL 174; FR 141; LL 163; LL  31; EL      1928; ER       636;
FF 101; FL 178; FR 132; LL 162; LL  40; EL      1966; ER       612;
FF 102; FL 187; FR 137; LL 168; LL  34; EL      1941; ER       617;
FF 110; FL 186; FR 127; LL 165; LL  44; EL      1893; ER       654;
FF 117; FL 180; FR 127; LL 171; LL  36; EL      1926; ER       661;
FF 113; FL 175; FR 132; LL 175; LL  30; EL      1906; ER       658;
FF 120; FL 169; FR 135; LL 176; LL  37; EL      1863; ER       647;
FF 114; FL 164; FR 145; LL 179; LL  32; EL      1865; ER       598;
FF 108; FL 171; FR 149; LL 186; LL  41; EL      1867; ER       630;
FF 109; FL 163; FR 150; LL 180; LL  33; EL      1833; ER       601;
FF 100; FL 170; FR 141; LL 171; LL  29; EL      1789; ER       609;
FF  90; FL 176; FR 134; LL 163; LL  24; EL      1823; ER       613;
FF  96; FL 173; FR 130; LL 163; LL  17; EL      1799; ER       594;
FF 105; FL 182; FR 122; LL 173; LL  26; EL      1828; ER       642;
FF 108; FL 173; FR 123; LL 179; LL  30; EL      1783; ER       627;
FF 112; FL 174; FR 132; LL 177; LL  36; EL      1778; ER       647;
FF 108; FL 165; FR 122; LL 171; LL  42; EL      1744; ER       644;
FF  98; FL 170; FR 116; LL 165; LL  52; EL      1696; ER       679;
FF  98; FL 162; FR 114; LL 171; LL  58; EL      1728; ER       696;
FF  97; FL 170; FR 105; LL 179; LL  50; EL      1739; ER       720;
FF  90; FL 164; FR 103; LL 187; LL  45; EL      1772; ER       671;
FF  90; FL 163; FR  97; LL 184; LL  43; EL      1802; ER       630;
FF  88; FL 160; FR  88; LL 174; LL  47; EL      1803; ER       657;
FF  82; FL 158; FR  84; LL 174; LL  49; EL      1785; ER       646;
FF  79; FL 153; FR  79; LL 174; LL  48; EL      1751; ER       606;
FF  81; FL 152; FR  82; LL 167; LL  54; EL      1721; ER       582;
FF  75; FL 146; FR  79; LL 160; LL  55; EL      1729; ER       591;
FF  73; FL 140; FR  72; LL 163; LL  65; EL      1730; ER       629;
FF  71; FL 140; FR  74; LL 170; LL  73; EL      1762; ER       641;
FF  67; FL 138; FR  72; LL 164; LL  68; EL      1783; ER       633;
FF  67; FL 148; FR  77; LL 174; LL  73; EL      1818; ER       641;
FF  75; FL 152; FR  75; LL 176; LL  67; EL      1838; ER       684;
FF  72; FL 160; FR  76; LL 171; LL  59; EL      1851; ER       671;
FF  71; FL 155; FR  71; LL 176; LL  69; EL      1819; ER       651;
FF  79; FL 154; FR  64; LL 181; LL  61; EL      1853; ER       692;
FF  86; FL 151; FR  54; LL 174; LL  55; EL      1808; ER       660;
FF  82; FL 146; FR  61; LL 169; LL  47; EL      1833; ER       637;
FF  87; FL 153; FR  66; LL 174; LL  42; EL      1788; ER       667;
FF  92; FL 161; FR  57; LL 174; LL  38; EL      1809; ER       683;
FF  90; FL 165; FR  50; LL 180; LL  42; EL      1760; ER       647;
FF  88; FL 158; FR  51; LL 172; LL  33; EL      1717; ER       690;
FF  82; FL 149; FR  47; LL 178; LL  39; EL      1703; ER       738;
FF  84; FL 139; FR  37; LL 171; LL  32; EL      1694; ER       769;
FF  78; FL 144; FR  46; LL 167; LL  24; EL      1714; ER       732;
FF  80; FL 150; FR  50; LL 165; LL  27; EL      1675; ER       683;
FF  73; FL 156; FR  58; LL 169; LL  25; EL      1723; ER       677;
FF  80; FL 165; FR  52; LL 165; LL  28; EL      1706; ER       645;
FF  72; FL 169; FR  54; LL 159; LL  34; EL      1702; ER       625;
FF  73; FL 171; FR  64; LL 153; LL  32; EL      1698; ER       661;
FF  82; FL 172; FR  60; LL 159; LL  38; EL      1649; ER       685;
FF  89; FL 169; FR  70; LL 154; LL  41; EL      1610; ER       684;
FF  81; FL 173; FR  73; LL 163; LL  48; EL      1659; ER       687;
FF  86; FL 172; FR  77; LL 171; LL  58; EL      1652; ER       692;
FF  92; FL 166; FR  76; LL 180; LL  68; EL      1682; ER       657;
FF  98; FL 163; FR  84; LL 188; LL  77; EL      1641; ER       671;
FF 102; FL 153; FR  80; LL 194; LL  71; EL      1654; ER       647;
FF 102; FL 150; FR  78; LL 194; LL  77; EL      1615; ER       636;
FF  92; FL 155; FR  78; LL 195; LL  80; EL      1614; ER       647;
FF  89; FL 148; FR  77; LL 201; LL  74; EL      1654; ER       614;
FF  90; FL 156; FR  71; LL 196; LL  77; EL      1673; ER       653;
FF  83; FL 166; FR  81; LL 202; LL  70; EL      1645; ER       702;
FF  74; FL 158; FR  77; LL 205; LL  79; EL      1639; ER       691;
FF  84; FL 161; FR  74; LL 200; LL  87; EL      1598; ER       736;
FF  74; FL 167; FR  71; LL 207; LL  91; EL      1550; ER       748;
FF  67; FL 158; FR  62; LL 216; LL  96; EL      1533; ER       764;
FF  62; FL 151; FR  53; LL 219; LL 104; EL      1530; ER       765;
FF  71; FL 157; FR  62; LL 218; LL  98; EL      1550; ER       745;
FF  73; FL 161; FR  59; LL 220; LL 100; EL      1542; ER       786;
FF  76; FL 163; FR  57; LL 220; LL 101; EL      1571; ER       796;
FF  75; FL 157; FR  64; LL 220; LL  95; EL      1587; ER       753;
FF  65; FL 161; FR  69; LL 215; LL 101; EL      1598; ER       786;
FF  67; FL 168; FR  60; LL 208; LL  96; EL      1580; ER       800;
FF  68; FL 170; FR  55; LL 214; LL  92; EL      1555; ER       767;
FF  78; FL 165; FR  62; LL 217; LL  83; EL      1537; ER       727;
FF  71; FL 172; FR  66; LL 208; LL  84; EL      1511; ER       683;
FF  81; FL 172; FR  69; LL 201; LL  94; EL      1504; ER       665;
FF  79; FL 172; FR  65; LL 210; LL 101; EL      1508; ER       706;
FF  76; FL 171; FR  62; LL 220; LL  95; EL      1460; ER       675;
FF  78; FL 174; FR  56; LL 220; LL  97; EL      1477; ER       710;
FF  88; FL 184; FR  54; LL 220; LL 100; EL      1440; ER       701;
FF  94; FL 190; FR  52; LL 214; LL 102; EL      1444; ER       730;
FF 102; FL 192; FR  52; LL 214; LL  98; EL      1415; ER       762;
FF  93; FL 187; FR  53; LL 210; LL  88; EL      1394; ER       812;
FF 100; FL 195; FR  59; LL 220; LL  89; EL      1432; ER       828;
